date,B1_value,B1_active,B2_value,B2_active,B3_value,B3_active,B4_value,B4_active,B5_value,B5_active,T1_value,T1_active,T2_value,T2_active,T3_value,T3_active,T4_value,T4_active,T5_value,T5_active,bullish_K,bearish_K,bullish_K,bearish_K
2014-05-06,64.02010050251256,False,48.6,False,0.0,False,-16.069880539098314,False,49.494949494949495,False,78.10590631364562,False,10,False,0.8662,False,-1.0,True,-1.0,False,0,1,0,1
2014-05-07,65.49648946840522,False,59.9,False,0.0,False,0.6811971201723921,False,51.515151515151516,False,79.22606924643586,False,106,False,0.857,False,1.0,False,-1.0,False,0,0,0,0
2014-05-08,64.79438314944834,False,55.2,False,-1.0,False,-11.400037466752018,False,50.505050505050505,False,78.79714576962283,False,58,False,0.9137,False,0.0,True,-1.0,False,0,1,0,1
2014-05-09,66.16465863453816,False,54.50000000000001,False,0.0,False,-9.322492851238628,False,53.535353535353536,False,79.89795918367348,False,54,False,0.8981,False,2.0,False,-1.0,False,0,0,0,0
2014-05-12,72.48995983935743,False,75.4,False,1.0,False,24.500420259281526,False,57.57575757575758,False,83.26530612244898,False,148,False,0.7371,False,2.0,False,0.0,False,0,0,0,0
2014-05-13,71.3855421686747,False,71.2,False,0.0,False,9.046508867479844,False,57.57575757575758,False,82.12461695607763,False,72,False,0.7412,False,2.0,False,0.0,False,0,0,0,0
2014-05-14,67.67068273092369,False,57.4,False,0.0,False,-14.111817916847997,False,50.505050505050505,False,79.46884576098059,False,22,False,0.794,False,2.0,False,-1.0,False,0,0,0,0
2014-05-15,63.08926780341023,False,34.1,False,-1.0,False,-46.24162822786406,False,49.494949494949495,False,76.60878447395302,False,-29,False,0.9351,False,-1.0,False,-1.0,False,0,0,0,0
2014-05-16,64.7887323943662,False,45.4,False,-1.0,False,-25.581407902643477,False,52.52525252525253,False,78.0962128966223,False,35,False,1.0181,False,2.0,False,-1.0,False,0,0,0,0
2014-05-19,67.0020120724346,False,54.7,False,0.0,False,-8.48901248506666,False,57.57575757575758,False,78.81269191402251,False,50,False,1.0582,True,1.0,False,-1.0,False,0,1,0,1
2014-05-20,61.87122736418511,False,35.4,False,-1.0,False,-40.132569340613145,False,55.55555555555556,False,76.66325486182191,False,-51,False,1.1498,True,0.0,True,-1.0,False,0,2,0,2
2014-05-21,65.69416498993964,False,49.7,False,-1.0,False,-9.437147605402327,False,59.59595959595959,False,78.60798362333674,False,21,False,1.0382,True,2.0,False,-1.0,False,0,1,0,1
2014-05-22,67.03517587939697,False,57.099999999999994,False,0.0,False,5.754623716229929,False,62.62626262626263,False,79.95910020449898,False,58,False,0.8708,False,2.0,False,-1.0,False,0,0,0,0
2014-05-23,70.85427135678391,False,68.7,False,0.0,False,25.11481507764438,False,64.64646464646465,False,80.77709611451944,False,90,False,0.9332,False,2.0,False,0.0,False,0,0,0,0
2014-05-27,73.76884422110552,False,77.60000000000001,False,0.0,False,41.592204616265505,False,71.71717171717171,False,82.0040899795501,False,120,False,0.8332,False,2.0,False,0.0,False,0,0,0,0
2014-05-28,73.06532663316582,False,76.2,False,-1.0,False,26.172411648705236,False,72.72727272727273,False,81.39059304703477,False,54,False,1.0288,False,2.0,False,0.0,False,0,0,0,0
2014-05-29,74.72306143001008,False,81.2,False,-1.0,False,40.757626603197664,False,72.72727272727273,False,82.88934426229508,False,115,False,0.7243,False,2.0,False,0.0,False,0,0,0,0
2014-05-30,74.14486921529175,False,78.5,False,0.0,False,34.22419725627272,False,63.63636363636363,False,82.10633946830266,False,129,False,0.9704,False,2.0,False,-1.0,False,0,0,0,0
2014-06-02,75.45271629778671,False,80.2,False,0.0,False,36.16699417837053,False,66.66666666666666,False,82.08802456499488,False,132,False,1.0108,False,2.0,False,-1.0,False,0,0,0,0
2014-06-03,74.82376636455186,False,74.1,False,1.0,False,25.59725057587231,False,68.68686868686868,False,81.76229508196722,False,105,False,0.9548,False,2.0,False,-1.0,False,0,0,0,0
2014-06-04,77.24068479355488,False,73.8,False,1.0,False,30.28213354285697,False,69.6969696969697,False,82.58196721311475,False,145,False,0.9158,False,2.0,False,-1.0,False,0,0,0,0
2014-06-05,79.8590130916415,False,80.10000000000001,False,1.0,False,49.83629781191456,False,74.74747474747475,False,83.72569089048106,False,214,True,0.7805,False,2.0,False,0.0,False,0,1,0,1
2014-06-06,82.05645161290323,False,86.1,False,1.0,False,63.20592677289923,False,81.63265306122449,False,85.97748208802457,False,250,True,0.6562,False,2.0,False,0.0,False,0,1,0,1
2014-06-09,82.45967741935483,False,80.4,False,1.0,False,55.17092990067664,False,83.6734693877551,False,86.0655737704918,False,193,True,0.7170000000000001,False,2.0,False,0.0,False,0,1,0,1
2014-06-10,80.84677419354838,False,73.9,False,1.0,False,31.575152925422955,False,82.6530612244898,False,85.04098360655738,False,121,False,0.8062,False,2.0,False,0.0,False,0,0,0,0
2014-06-11,79.35548841893252,False,62.8,False,1.0,False,3.292887846953917,False,80.61224489795919,False,83.93039918116683,False,55,False,0.8613,False,2.0,False,0.0,False,0,0,0,0
2014-06-12,77.31854838709677,False,44.9,False,1.0,False,-23.95491323437188,False,74.48979591836735,False,82.49744114636643,False,24,False,0.8347,False,2.0,False,0.0,False,0,0,0,0
2014-06-13,77.41935483870968,False,46.300000000000004,False,1.0,False,-12.182008592733567,False,79.7979797979798,False,83.29918032786885,False,73,False,0.8418,True,2.0,False,0.0,False,0,1,0,1
2014-06-16,77.41935483870968,False,44.9,False,1.0,False,-17.105265081169144,False,80.8080808080808,False,82.88934426229508,False,67,False,0.9629,True,2.0,False,-1.0,False,0,1,0,1
2014-06-17,79.73790322580645,False,53.1,False,1.0,False,-2.779123053375713,False,83.83838383838383,False,84.33981576253838,False,86,False,0.8474,False,2.0,False,0.0,False,0,0,0,0
2014-06-18,81.65322580645162,False,66.7,False,1.0,False,22.633623995654546,False,86.86868686868688,False,85.75819672131148,False,187,True,0.7122,False,2.0,False,0.0,False,0,1,0,1
2014-06-19,82.35887096774194,False,69.39999999999999,False,1.0,False,21.148354602597152,False,79.7979797979798,False,85.65573770491804,False,173,True,0.7809,False,2.0,False,0.0,False,0,1,0,1
2014-06-20,82.13925327951564,False,72.8,False,1.0,False,23.022707498520106,False,78.78787878787878,False,85.43589743589743,False,186,True,0.7985,False,1.0,False,0.0,False,0,1,0,1
2014-06-23,82.96370967741935,False,72.89999999999999,False,1.0,False,10.060165687041604,False,77.77777777777779,False,85.26100307062437,False,120,False,0.7373,False,2.0,False,0.0,False,0,0,0,0
2014-06-24,80.5247225025227,False,53.6,False,1.0,False,-22.673108390207723,False,74.74747474747475,False,83.48717948717949,False,13,False,0.7616,False,-1.0,True,0.0,False,0,1,0,1
2014-06-25,80.62563067608475,False,63.5,False,1.0,False,-3.246692184304848,False,77.77777777777779,False,84.41025641025641,False,89,False,0.7872,False,1.0,False,0.0,False,0,0,0,0
2014-06-26,79.5959595959596,False,56.8,False,1.0,False,-14.120872867336374,False,76.76767676767676,False,83.67556468172485,False,48,False,0.8255,False,0.0,True,0.0,False,0,1,0,1
2014-06-27,80.72653884964683,False,63.6,False,1.0,False,-0.14769298699164324,False,76.76767676767676,False,84.3076923076923,False,118,False,1.1073,True,2.0,False,0.0,False,0,1,0,1
2014-06-30,80.22199798183652,False,63.9,False,1.0,False,3.6501142756380744,False,81.81818181818183,False,85.12820512820512,False,133,False,0.8936,True,0.0,True,0.0,False,0,2,0,2
2014-07-01,83.75378405650858,False,76.2,False,1.0,False,24.228988913808294,False,84.84848484848484,False,86.16803278688525,False,204,True,0.6289,False,2.0,False,0.0,False,0,1,0,1
2014-07-02,83.55196770938446,False,67.10000000000001,False,1.0,False,7.102781784874779,False,84.84848484848484,False,86.34496919917865,False,114,False,0.6615,False,2.0,False,0.0,False,0,0,0,0
2014-07-03,83.55196770938446,False,67.10000000000001,False,1.0,False,1.2743607807122572,False,84.84848484848484,False,86.34496919917865,False,0,False,0.6615,False,2.0,False,0.0,False,0,0,0,0
2014-07-07,83.03030303030303,False,61.0,False,0.0,False,-7.965310981750264,False,83.6734693877551,False,86.44763860369609,False,111,False,0.7243,False,2.0,False,0.0,False,0,0,0,0
2014-07-08,78.40565085771948,False,40.300000000000004,False,0.0,False,-38.27540378374697,False,71.42857142857143,False,83.77823408624229,False,10,False,0.8661,False,-1.0,False,0.0,False,0,0,0,0
2014-07-09,79.1919191919192,False,47.3,False,0.0,False,-18.149156110535422,False,76.53061224489795,False,84.27543679342241,False,90,False,0.8298,True,2.0,False,1.0,False,0,1,0,1
2014-07-10,76.3874873864783,False,32.4,False,-1.0,False,-45.75046856938687,False,67.3469387755102,False,81.84615384615384,False,4,False,0.8046,False,-1.0,True,0.0,False,0,1,0,1
2014-07-11,75.37840565085772,False,34.2,False,0.0,False,-39.57083837885792,False,71.42857142857143,False,81.74358974358974,False,25,False,1.0864,True,-1.0,True,0.0,False,0,2,0,2
2014-07-14,76.18567103935419,False,42.5,False,-1.0,False,-18.489400374061383,False,74.48979591836735,False,82.15384615384616,False,76,False,0.6697,False,2.0,False,0.0,False,0,0,0,0
2014-07-15,75.07568113017155,False,39.6,False,-1.0,False,-30.172323878090037,False,68.36734693877551,False,82.46153846153847,False,47,False,0.6714,False,2.0,False,0.0,False,0,0,0,0
2014-07-16,76.08476286579213,False,47.4,False,-1.0,False,-19.41036185464408,False,73.46938775510205,False,82.35897435897435,False,99,False,0.8208,False,2.0,False,1.0,False,0,0,0,0
2014-07-17,67.74193548387096,False,26.1,False,-1.0,False,-57.76183251532457,False,64.28571428571429,False,78.35897435897435,False,-36,False,0.9158,False,-1.0,False,0.0,False,0,0,0,0
2014-07-18,73.58870967741935,False,51.4,False,-1.0,False,-13.263530767629767,False,70.40816326530613,False,81.37154554759468,False,114,False,1.0816,False,2.0,False,1.0,False,0,0,0,0
2014-07-21,71.7741935483871,False,48.4,False,-1.0,False,-29.851165119512558,False,66.3265306122449,False,80.63524590163934,False,41,False,0.8107,False,1.0,False,0.0,False,0,0,0,0
2014-07-22,74.87386478304742,False,61.5,False,-1.0,False,-5.634336664774786,False,71.42857142857143,False,81.65983606557377,False,119,False,0.7015,False,2.0,False,0.0,False,0,0,0,0
2014-07-23,75.17658930373359,False,62.0,False,-1.0,False,-4.200776652650113,False,69.38775510204081,False,82.37704918032787,False,105,False,0.867,False,2.0,False,0.0,False,0,0,0,0
2014-07-24,75.15151515151514,False,65.3,False,-1.0,False,1.4459210409797265,False,71.42857142857143,False,82.56410256410255,False,119,False,0.8535,False,2.0,False,0.0,False,0,0,0,0
2014-07-25,71.38523761375126,False,50.9,False,-1.0,False,-25.283382036171652,False,72.72727272727273,False,80.39014373716633,False,20,False,0.8047,False,0.0,True,0.0,False,0,1,0,1
2014-07-28,72.32323232323232,False,49.9,False,-1.0,False,-31.660519256955222,False,71.71717171717171,False,80.1025641025641,False,25,False,0.8468,False,2.0,False,0.0,False,0,0,0,0
2014-07-29,69.39393939393939,False,38.2,False,-1.0,False,-51.0046689844404,False,66.66666666666666,False,78.27868852459017,False,-39,False,0.8536,True,0.0,True,0.0,False,0,2,0,2
2014-07-30,68.48484848484848,False,40.0,False,-1.0,False,-46.388893656518036,False,66.66666666666666,False,77.97131147540983,False,-10,False,0.8365,False,0.0,True,0.0,False,0,1,0,1
2014-07-31,55.05050505050505,False,17.1,False,-2.0,False,-85.71046128286181,False,55.55555555555556,False,69.97950819672131,False,-176,False,0.9372,False,-2.0,True,0.0,False,0,1,0,1
2014-08-01,54.34343434343434,False,15.8,False,-2.0,False,-81.65184929697145,False,54.54545454545454,False,68.85245901639344,False,-102,False,0.9367,False,-2.0,True,0.0,False,0,1,0,1
2014-08-04,58.88888888888889,False,24.099999999999998,False,-2.0,False,-46.97347680255031,False,61.61616161616161,False,70.38934426229508,False,-21,False,0.9037,False,-2.0,True,0.0,False,0,1,0,1
2014-08-05,52.98281092012134,False,17.0,False,-1.0,False,-72.1886009358075,False,51.02040816326531,False,66.87179487179488,False,-124,False,0.8764,False,-2.0,True,0.0,False,0,1,0,1
2014-08-06,52.834008097166,False,22.1,False,-1.0,False,-59.386589065063355,False,46.93877551020408,False,68.0,False,-90,False,0.8951,False,-2.0,True,0.0,False,0,1,0,1
2014-08-07,47.77327935222672,False,18.4,False,-1.0,False,-73.24393597025178,False,37.755102040816325,False,64.2051282051282,False,-112,False,0.9564,False,-2.0,False,0.0,False,0,0,0,0
2014-08-08,55.66801619433198,False,41.3,False,-1.0,False,-28.22574789433665,False,46.93877551020408,False,70.02053388090349,False,27,False,0.9287,False,-1.0,False,0.0,False,0,0,0,0
2014-08-11,59.10931174089069,False,59.0,False,-1.0,False,-3.344068349957517,False,54.08163265306123,False,71.7659137577002,False,41,False,0.8714,False,-1.0,False,0.0,False,0,0,0,0
2014-08-12,57.28744939271255,False,58.199999999999996,False,-1.0,False,-12.753511997763573,False,45.91836734693878,False,70.35897435897436,False,1,False,0.8669,False,-1.0,False,0.0,False,0,0,0,0
2014-08-13,61.53846153846154,False,76.9,False,-1.0,False,17.01518124335107,False,54.08163265306123,False,72.3076923076923,False,55,False,0.7795,False,0.0,False,0.0,False,0,0,0,0
2014-08-14,64.44444444444444,False,81.69999999999999,False,0.0,False,35.78233805828734,False,60.204081632653065,False,74.30910951893551,False,56,False,0.6912,False,2.0,False,0.0,False,0,0,0,0
2014-08-15,63.673057517658926,False,79.0,False,0.0,False,24.499345444766405,False,58.16326530612245,False,73.03370786516854,False,36,False,0.8368,False,2.0,False,0.0,False,0,0,0,0
2014-08-18,68.54838709677419,False,90.8,False,0.0,False,56.52989003298218,False,67.3469387755102,False,77.52808988764045,False,147,False,0.7312,False,2.0,False,0.0,False,0,0,0,0
2014-08-19,72.00402819738167,False,91.3,False,0.0,False,67.43335620574176,False,69.38775510204081,False,79.67313585291113,False,146,False,0.9459,False,2.0,False,0.0,False,0,0,0,0
2014-08-20,73.28629032258065,False,91.3,False,1.0,False,71.2186530024225,False,73.46938775510205,False,80.16359918200409,False,144,False,0.9128,False,2.0,False,0.0,False,0,0,0,0
2014-08-21,74.39516129032258,False,90.4,False,0.0,False,67.09898849857241,False,74.48979591836735,False,81.0838445807771,False,133,False,0.7971,False,2.0,False,0.0,False,0,0,0,0
2014-08-22,72.68145161290323,False,80.9,False,0.0,False,38.491180405287736,False,72.72727272727273,False,80.26584867075664,False,55,False,1.1316,True,2.0,False,0.0,False,0,1,0,1
2014-08-25,75.40322580645162,False,84.0,False,0.0,False,53.08904858350289,False,71.71717171717171,False,81.81818181818183,False,124,False,0.931,True,2.0,False,0.0,False,0,1,0,1
2014-08-26,75.20161290322581,False,79.80000000000001,False,1.0,False,49.45478063295931,False,71.71717171717171,False,81.81818181818183,False,125,False,0.9394,False,2.0,False,0.0,False,0,0,0,0
2014-08-27,76.71370967741935,False,78.4,False,0.0,False,41.25020763207978,False,72.72727272727273,False,83.04392236976507,False,102,False,1.2666,True,2.0,False,0.0,False,0,1,0,1
2014-08-28,74.64646464646465,False,67.4,False,1.0,False,20.879046678167384,False,67.67676767676768,False,81.78096212896622,False,50,False,0.7626,False,2.0,False,0.0,False,0,0,0,0
2014-08-29,77.07070707070707,False,71.39999999999999,False,1.0,False,39.90730882918143,False,70.70707070707071,False,82.719836400818,False,115,False,0.9163,False,2.0,False,0.0,False,0,0,0,0
2014-09-02,76.69021190716448,False,69.39999999999999,False,1.0,False,35.826936424152564,False,74.74747474747475,False,82.10633946830266,False,133,False,0.8052,False,2.0,False,0.0,False,0,0,0,0
2014-09-03,76.61290322580645,False,67.80000000000001,False,1.0,False,28.209083335732103,False,73.73737373737373,False,82.20858895705521,False,104,False,0.8075,False,2.0,False,0.0,False,0,0,0,0
2014-09-04,74.39516129032258,False,59.0,False,1.0,False,10.954773528453956,False,73.73737373737373,False,82.02247191011236,False,76,False,1.1418,False,2.0,False,0.0,False,0,0,0,0
2014-09-05,76.51209677419355,False,66.60000000000001,False,1.0,False,27.49756477558887,False,74.74747474747475,False,82.73748723186925,False,138,False,0.7999,False,2.0,False,0.0,False,0,0,0,0
2014-09-08,73.38709677419355,False,55.60000000000001,False,1.0,False,3.9041634680112622,False,66.66666666666666,False,80.28600612870275,False,59,False,0.877,False,2.0,False,0.0,False,0,0,0,0
2014-09-09,67.50503018108652,False,33.6,False,0.0,False,-31.587715467307643,False,65.65656565656566,False,77.8118609406953,False,-24,False,0.9386,False,0.0,True,0.0,False,0,1,0,1
2014-09-10,69.01408450704226,False,39.7,False,0.0,False,-21.775333379668766,False,66.66666666666666,False,78.6734693877551,False,27,False,1.004,True,2.0,False,0.0,False,0,1,0,1
2014-09-11,69.51710261569416,False,44.7,False,1.0,False,-14.676870027839179,False,67.67676767676768,False,79.18367346938776,False,44,False,0.7090000000000001,False,2.0,False,0.0,False,0,0,0,0
2014-09-12,61.77062374245473,False,30.8,False,1.0,False,-41.83429951188569,False,60.60606060606061,False,76.32653061224491,False,-30,False,0.7453,False,-1.0,True,0.0,False,0,1,0,1
2014-09-15,59.356136820925556,False,26.1,False,1.0,False,-51.14473022318602,False,55.55555555555556,False,75.20408163265306,False,-42,False,0.6674,False,2.0,False,0.0,False,0,0,0,0
2014-09-16,63.480885311871226,False,42.699999999999996,False,0.0,False,-18.499424830231888,False,63.63636363636363,False,76.73469387755102,False,47,False,0.6871,False,2.0,False,0.0,False,0,0,0,0
2014-09-17,62.072434607645874,False,43.5,False,1.0,False,-21.99519159510494,False,62.62626262626263,False,76.73469387755102,False,47,False,0.8238,False,2.0,False,0.0,False,0,0,0,0
2014-09-18,63.883299798792756,False,55.2,False,1.0,False,-3.6240962210958756,False,64.64646464646465,False,76.93877551020408,False,90,False,1.262,True,2.0,False,0.0,False,0,1,0,1
2014-09-19,62.87726358148893,False,48.0,False,1.0,False,-20.99868919521264,False,62.62626262626263,False,75.10204081632654,False,1,False,0.9416,True,-1.0,False,0.0,False,0,1,0,1
2014-09-22,55.48841893252769,False,28.9,False,0.0,False,-59.69897274210641,False,54.54545454545454,False,69.45863125638407,False,-138,False,0.8633,True,-2.0,True,0.0,False,0,2,0,2
2014-09-23,49.345417925478344,False,15.9,False,0.0,False,-84.73922031099006,False,50.0,False,66.15698267074414,False,-145,False,0.9717,True,-2.0,True,0.0,False,0,2,0,2
2014-09-24,53.47432024169184,False,31.5,False,0.0,False,-50.174935880830624,False,53.0,False,68.57142857142857,False,-32,False,0.7792,False,-1.0,True,0.0,False,0,1,0,1
2014-09-25,43.50453172205438,False,9.2,False,-1.0,False,-88.97159801364015,False,30.0,False,61.26401630988787,False,-216,False,0.8385,False,-2.0,True,-1.0,False,0,1,0,1
